order_id,customer_id,order_date,order_status,payment_method
4951,1693,2024-07-21,Completed,Card
4952,1702,2024-07-09,Returned,UPI
4953,1529,2024-07-03,Completed,Net Banking
4954,596,2024-07-29,Completed,Net Banking
4955,2867,2024-07-16,Cancelled,Net Banking
4956,2079,2024-07-17,Completed,Net Banking
4957,1741,2024-07-17,Returned,Card
4958,2903,2024-07-07,Completed,Card
4959,2308,2024-07-25,Cancelled,Card
4960,494,2024-07-29,Completed,Net Banking
4961,835,2024-07-11,Returned,Card
4962,2795,2024-07-13,Completed,UPI
4963,1721,2024-06-29,Cancelled,Card
4964,1927,2024-07-12,Completed,UPI
4965,2996,2024-07-18,Completed,Net Banking
4966,1221,2024-07-24,Cancelled,Net Banking
4967,653,2024-07-26,Completed,Card
4968,1821,2024-07-21,Completed,UPI
4969,1331,2024-07-24,Completed,UPI
4970,2109,2024-07-16,Completed,Card
4971,2755,2024-07-26,Cancelled,Net Banking
4972,2303,2024-07-01,Completed,Net Banking
4973,385,2024-07-02,Completed,Card
4974,857,2024-06-29,Completed,UPI
4975,2950,2024-07-19,Returned,Card
4976,1697,2024-07-04,Returned,Net Banking
4977,824,2024-07-05,Returned,Card
4978,1140,2024-07-18,Returned,Card
4979,2593,2024-07-10,Completed,Card
4980,1405,2024-07-07,Completed,Net Banking
4981,402,2024-07-25,Completed,Net Banking
4982,1650,2024-07-10,Completed,UPI
4983,1631,2024-07-21,Completed,Net Banking
4984,2051,2024-07-01,Completed,Net Banking
4985,694,2024-07-27,Returned,Card
4986,1913,2024-07-17,Completed,Net Banking
4987,2974,2024-07-11,Completed,UPI
4988,683,2024-07-15,Returned,UPI
4989,1343,2024-07-19,Completed,Net Banking
4990,2302,2024-07-08,Cancelled,UPI
4991,1049,2024-07-26,Cancelled,UPI
4992,974,2024-07-22,Returned,UPI
4993,140,2024-06-29,Cancelled,Card
4994,1640,2024-07-22,Cancelled,Card
4995,2668,2024-07-21,Returned,UPI
4996,480,2024-07-28,Completed,Card
4997,435,2024-07-11,Completed,Card
4998,2019,2024-07-15,Completed,UPI
4999,573,2024-07-20,Completed,Card
5000,2250,2024-07-29,Completed,Card
5001,1953,2024-07-26,Completed,Card
5002,1818,2024-07-19,Completed,Net Banking
5003,1723,2024-07-10,Completed,Card
5004,1662,2024-07-10,Completed,UPI
5005,2004,2024-07-12,Completed,UPI
5006,311,2024-07-06,Completed,Card
5007,2252,2024-07-12,Completed,Card
5008,2059,2024-07-15,Completed,Card
5009,2416,2024-07-03,Cancelled,UPI
5010,2029,2024-07-07,Cancelled,Net Banking
5011,2113,2024-07-09,Completed,Card
5012,1293,2024-07-25,Completed,Net Banking
5013,289,2024-06-29,Returned,Card
5014,1312,2024-07-15,Completed,Net Banking
5015,2984,2024-07-08,Completed,UPI
5016,2272,2024-06-30,Completed,Card
5017,2040,2024-07-11,Completed,Card
5018,1204,2024-07-10,Completed,Net Banking
5019,1469,2024-07-04,Completed,Net Banking
5020,1230,2024-07-18,Cancelled,UPI
5021,1158,2024-07-17,Completed,Net Banking
5022,2416,2024-07-22,Completed,Card
5023,2907,2024-07-16,Completed,UPI
5024,1587,2024-07-19,Cancelled,Net Banking
5025,1269,2024-07-23,Completed,Net Banking
5026,1889,2024-07-16,Completed,Net Banking
5027,410,2024-07-15,Completed,Card
5028,2554,2024-07-19,Cancelled,Net Banking
5029,1565,2024-07-11,Completed,Card
5030,1266,2024-07-28,Completed,Card
5031,432,2024-07-25,Completed,UPI
5032,1840,2024-07-13,Completed,Card
5033,2264,2024-07-16,Completed,Card
5034,1819,2024-07-15,Completed,Card
5035,761,2024-07-23,Completed,Card
5036,2003,2024-07-13,Completed,Net Banking
5037,2446,2024-07-23,Completed,UPI
5038,776,2024-07-01,Returned,UPI
5039,389,2024-07-10,Completed,Card
5040,1817,2024-07-10,Cancelled,UPI
5041,1324,2024-07-26,Completed,Net Banking
5042,2133,2024-07-25,Completed,Card
5043,1773,2024-07-22,Completed,Card
5044,1753,2024-07-13,Completed,Card
5045,2180,2024-07-12,Completed,Card
5046,2388,2024-07-26,Completed,Net Banking
5047,1987,2024-07-23,Completed,Card
5048,1410,2024-07-08,Completed,Card
5049,2555,2024-07-08,Returned,UPI
5050,316,2024-07-09,Completed,UPI
5051,1649,2024-07-03,Completed,Net Banking
5052,1104,2024-07-29,Returned,Card
5053,2725,2024-07-02,Completed,Card
5054,2376,2024-07-11,Returned,UPI
5055,737,2024-07-24,Returned,Net Banking
5056,2280,2024-07-20,Completed,UPI
5057,2157,2024-07-12,Completed,Card
5058,733,2024-07-03,Cancelled,Card
5059,2091,2024-07-03,Cancelled,UPI
5060,2807,2024-07-06,Completed,Card
5061,1140,2024-07-10,Completed,Card
5062,980,2024-07-27,Completed,Card
5063,921,2024-07-11,Completed,Card
5064,1337,2024-07-05,Completed,Card
5065,2240,2024-07-25,Returned,Card
5066,1789,2024-07-21,Completed,Card
5067,708,2024-07-12,Cancelled,Net Banking
5068,2561,2024-07-29,Completed,Card
5069,864,2024-07-04,Completed,UPI
5070,2667,2024-07-18,Completed,Net Banking
5071,320,2024-07-05,Completed,Net Banking
5072,1922,2024-07-02,Completed,Card
5073,1660,2024-07-21,Completed,UPI
5074,2588,2024-07-01,Completed,Card
5075,2785,2024-07-06,Completed,Card
5076,963,2024-07-12,Cancelled,Card
5077,297,2024-07-08,Completed,Net Banking
5078,1550,2024-07-28,Completed,UPI
5079,8,2024-07-19,Completed,Card
5080,1699,2024-07-22,Cancelled,Card
5081,26,2024-07-27,Completed,Net Banking
5082,2509,2024-07-07,Completed,Net Banking
5083,550,2024-07-27,Returned,Card
5084,2236,2024-07-14,Completed,UPI
5085,312,2024-07-28,Completed,Card
5086,2150,2024-07-23,Completed,Net Banking
5087,278,2024-07-01,Completed,UPI
5088,1536,2024-07-15,Completed,Net Banking
5089,125,2024-07-19,Cancelled,Card
5090,911,2024-07-06,Completed,UPI
5091,2355,2024-07-13,Cancelled,Net Banking
5092,2263,2024-07-17,Completed,Net Banking
5093,737,2024-06-29,Completed,Net Banking
5094,2678,2024-07-24,Completed,Net Banking
5095,1805,2024-07-26,Cancelled,Card
5096,1762,2024-07-18,Completed,UPI
5097,934,2024-07-22,Returned,Net Banking
5098,978,2024-07-08,Completed,Net Banking
5099,690,2024-06-30,Completed,Card
5100,2072,2024-07-06,Returned,Net Banking
5101,1610,2024-07-19,Completed,Net Banking
5102,1460,2024-07-16,Cancelled,Card
5103,2624,2024-07-12,Completed,Net Banking
5104,525,2024-07-25,Completed,UPI
5105,1116,2024-06-30,Returned,UPI
5106,1291,2024-06-29,Completed,Card
5107,244,2024-07-02,Completed,UPI
5108,949,2024-07-21,Completed,UPI
5109,1030,2024-07-29,Cancelled,Card
5110,2784,2024-07-15,Cancelled,Net Banking
5111,1994,2024-07-28,Cancelled,UPI
5112,21,2024-07-29,Completed,UPI
5113,425,2024-07-07,Completed,Net Banking
5114,2117,2024-07-12,Completed,Card
5115,2399,2024-07-20,Completed,Card
5116,75,2024-07-11,Completed,Net Banking
5117,543,2024-07-10,Completed,Net Banking
5118,2730,2024-07-05,Cancelled,UPI
5119,1291,2024-07-13,Completed,Net Banking
5120,1000,2024-07-09,Completed,Card
5121,47,2024-07-06,Completed,UPI
5122,556,2024-07-10,Cancelled,UPI
5123,2201,2024-07-19,Returned,Net Banking
5124,124,2024-07-21,Completed,Net Banking
5125,1348,2024-07-13,Completed,Net Banking
5126,2411,2024-07-07,Returned,UPI
5127,1270,2024-07-18,Completed,UPI
5128,1577,2024-07-18,Completed,Net Banking
5129,87,2024-07-07,Completed,UPI
5130,210,2024-07-28,Completed,UPI
5131,2036,2024-07-20,Returned,Net Banking
5132,2923,2024-07-14,Returned,Net Banking
5133,1860,2024-07-20,Cancelled,UPI
5134,2074,2024-07-09,Completed,Card
5135,1081,2024-06-30,Completed,Net Banking
5136,596,2024-07-29,Completed,Net Banking
5137,274,2024-07-25,Completed,Net Banking
5138,2010,2024-07-26,Cancelled,Net Banking
5139,2366,2024-07-07,Returned,Net Banking
5140,1197,2024-07-15,Completed,Net Banking
5141,2922,2024-07-13,Completed,UPI
5142,1706,2024-07-27,Completed,UPI
5143,505,2024-07-14,Completed,UPI
5144,392,2024-07-28,Completed,Card
5145,1114,2024-07-22,Completed,UPI
5146,504,2024-07-06,Completed,Card
5147,2394,2024-07-04,Completed,Card
5148,1353,2024-07-27,Cancelled,UPI
5149,1060,2024-07-07,Returned,Net Banking
5150,2630,2024-07-02,Returned,Card
5151,1318,2024-07-25,Returned,UPI
5152,2733,2024-07-29,Returned,Net Banking
5153,2871,2024-07-25,Completed,Net Banking
5154,2418,2024-07-21,Completed,UPI
5155,799,2024-07-09,Cancelled,Net Banking
5156,920,2024-07-08,Cancelled,Card
5157,1203,2024-06-30,Completed,UPI
5158,605,2024-07-10,Completed,UPI
5159,1835,2024-07-27,Completed,Net Banking
5160,873,2024-07-12,Cancelled,UPI
5161,645,2024-07-13,Completed,Card
5162,2577,2024-07-16,Completed,UPI
5163,688,2024-07-28,Cancelled,Card
5164,295,2024-07-29,Completed,Card
5165,1725,2024-07-08,Completed,UPI
5166,1915,2024-07-11,Returned,Net Banking
5167,1786,2024-07-05,Completed,Card
5168,135,2024-07-10,Completed,Card
5169,2874,2024-06-29,Completed,Card
5170,2753,2024-07-03,Completed,UPI
5171,1323,2024-07-11,Completed,Card
5172,2570,2024-07-04,Returned,UPI
5173,2873,2024-07-06,Completed,Net Banking
5174,2727,2024-07-16,Completed,Card
5175,1364,2024-06-30,Completed,Card
5176,2677,2024-07-23,Completed,UPI
5177,1292,2024-07-02,Completed,Net Banking
5178,35,2024-07-14,Completed,Net Banking
5179,2178,2024-07-11,Completed,UPI
5180,783,2024-07-23,Completed,Net Banking
5181,710,2024-07-19,Returned,UPI
5182,1765,2024-07-09,Completed,Card
5183,1500,2024-07-01,Completed,Net Banking
5184,2397,2024-07-01,Completed,UPI
5185,708,2024-07-25,Completed,UPI
5186,2741,2024-06-29,Completed,UPI
5187,1102,2024-07-29,Completed,UPI
5188,2867,2024-07-03,Cancelled,UPI
5189,579,2024-07-24,Completed,UPI
5190,2090,2024-07-20,Completed,Card
5191,688,2024-07-02,Completed,Net Banking
5192,2276,2024-07-23,Completed,UPI
5193,1238,2024-07-23,Completed,Net Banking
5194,1646,2024-07-27,Completed,Net Banking
5195,59,2024-07-22,Completed,Net Banking
5196,2681,2024-07-09,Returned,Net Banking
5197,789,2024-06-29,Completed,Card
5198,461,2024-07-25,Completed,UPI
5199,2628,2024-07-09,Completed,UPI
5200,433,2024-07-04,Cancelled,Card
5201,1243,2024-07-17,Completed,Net Banking
5202,1191,2024-07-28,Returned,UPI
5203,611,2024-07-02,Cancelled,UPI
5204,651,2024-07-23,Completed,UPI
5205,2828,2024-07-17,Cancelled,Card
5206,2,2024-07-03,Completed,UPI
5207,2814,2024-07-29,Completed,Card
5208,2099,2024-07-14,Completed,UPI
5209,964,2024-07-08,Returned,UPI
5210,1109,2024-07-11,Completed,Card
5211,534,2024-07-05,Cancelled,Card
5212,2980,2024-07-27,Returned,UPI
5213,764,2024-07-28,Completed,Net Banking
5214,1314,2024-07-07,Completed,Net Banking
5215,2065,2024-07-09,Completed,Card
5216,1144,2024-07-19,Cancelled,UPI
5217,2089,2024-07-16,Completed,UPI
5218,804,2024-07-18,Completed,Net Banking
5219,2820,2024-07-12,Completed,Net Banking
5220,713,2024-07-24,Completed,UPI
5221,2511,2024-07-05,Cancelled,UPI
5222,2298,2024-07-25,Cancelled,Card
5223,2106,2024-07-27,Completed,UPI
5224,1723,2024-06-29,Completed,Card
5225,2706,2024-07-11,Cancelled,UPI
5226,875,2024-07-20,Completed,Net Banking
5227,300,2024-07-18,Completed,Card
5228,2716,2024-07-12,Cancelled,Net Banking
5229,1993,2024-07-19,Returned,UPI
5230,400,2024-07-21,Completed,UPI
5231,2087,2024-07-06,Completed,Net Banking
5232,348,2024-06-29,Completed,Net Banking
5233,909,2024-07-19,Completed,UPI
5234,868,2024-07-09,Completed,Card
5235,1475,2024-07-03,Cancelled,UPI
5236,1034,2024-07-13,Completed,Card
5237,2135,2024-07-20,Completed,Card
5238,1266,2024-07-15,Completed,Net Banking
5239,2386,2024-07-06,Cancelled,Net Banking
5240,1220,2024-07-26,Completed,Net Banking
5241,2819,2024-07-27,Completed,Net Banking
5242,2061,2024-07-20,Cancelled,UPI
5243,2874,2024-07-17,Returned,Net Banking
5244,536,2024-07-06,Completed,UPI
5245,1720,2024-07-26,Cancelled,UPI
5246,2642,2024-07-13,Completed,Card
5247,2940,2024-07-05,Completed,Card
5248,2611,2024-07-08,Completed,Card
5249,1374,2024-07-16,Cancelled,Net Banking
5250,2535,2024-07-01,Completed,UPI
5251,806,2024-08-19,Completed,UPI
5252,2549,2024-08-28,Cancelled,Net Banking
5253,2270,2024-08-13,Completed,Card
5254,2942,2024-08-15,Completed,Card
5255,729,2024-08-06,Completed,UPI
5256,352,2024-08-08,Completed,UPI
5257,2387,2024-08-25,Cancelled,Net Banking
5258,2857,2024-08-18,Cancelled,Card
5259,1087,2024-08-20,Completed,Net Banking
5260,2700,2024-08-03,Completed,Net Banking
5261,1615,2024-08-16,Completed,Card
5262,184,2024-08-25,Returned,UPI
5263,637,2024-08-12,Cancelled,Net Banking
5264,963,2024-08-04,Completed,UPI
5265,1983,2024-08-19,Completed,Net Banking
5266,1372,2024-08-23,Completed,Card
5267,38,2024-07-31,Completed,UPI
5268,1956,2024-08-13,Completed,Net Banking
5269,1692,2024-07-29,Completed,Net Banking
5270,1610,2024-08-10,Cancelled,Net Banking
5271,621,2024-08-13,Cancelled,Net Banking
5272,698,2024-08-01,Completed,UPI
5273,1004,2024-08-23,Cancelled,Card
5274,808,2024-08-22,Completed,Net Banking
5275,1485,2024-08-26,Completed,Net Banking
5276,2988,2024-08-08,Completed,Card
5277,2141,2024-08-03,Completed,UPI
5278,2974,2024-08-28,Completed,Card
5279,362,2024-08-10,Completed,Net Banking
5280,2746,2024-08-10,Returned,Net Banking
5281,1616,2024-08-08,Completed,Net Banking
5282,261,2024-08-08,Completed,UPI
5283,2671,2024-07-30,Completed,Net Banking
5284,2781,2024-08-09,Completed,UPI
5285,2655,2024-08-25,Completed,Net Banking
5286,2679,2024-08-04,Completed,Card
5287,2748,2024-08-18,Completed,UPI
5288,2575,2024-08-27,Cancelled,Net Banking
5289,1608,2024-08-15,Completed,Card
5290,2428,2024-08-14,Completed,UPI
5291,2408,2024-08-20,Returned,Net Banking
5292,2883,2024-08-07,Completed,UPI
5293,522,2024-08-19,Completed,Net Banking
5294,1602,2024-08-02,Completed,UPI
5295,1023,2024-07-31,Completed,Net Banking
5296,1975,2024-08-13,Completed,Net Banking
5297,708,2024-08-06,Cancelled,Card
5298,349,2024-08-22,Completed,UPI
5299,636,2024-08-03,Completed,Card
5300,2737,2024-08-13,Completed,UPI
5301,2732,2024-08-23,Completed,Net Banking
5302,913,2024-08-27,Cancelled,Card
5303,426,2024-08-13,Completed,UPI
5304,642,2024-08-13,Completed,Net Banking
5305,2769,2024-08-06,Completed,Net Banking
5306,421,2024-08-05,Cancelled,Card
5307,2156,2024-07-30,Completed,UPI
5308,1437,2024-08-07,Cancelled,UPI
5309,2170,2024-08-08,Completed,Net Banking
5310,2015,2024-08-17,Cancelled,UPI
5311,1830,2024-08-04,Completed,Net Banking
5312,1574,2024-08-24,Cancelled,UPI
5313,1231,2024-08-05,Cancelled,Net Banking
5314,1965,2024-08-28,Completed,Card
5315,2524,2024-08-01,Returned,Card
5316,847,2024-08-07,Completed,Card
5317,675,2024-08-08,Completed,UPI
5318,1707,2024-08-02,Completed,Net Banking
5319,1105,2024-07-31,Completed,UPI
5320,66,2024-08-10,Completed,UPI
5321,1799,2024-07-31,Cancelled,Net Banking
5322,1495,2024-08-11,Completed,Net Banking
5323,1227,2024-08-23,Completed,Net Banking
5324,478,2024-08-12,Completed,Net Banking
5325,2961,2024-08-28,Completed,UPI
5326,742,2024-08-08,Completed,UPI
5327,2623,2024-08-12,Completed,Net Banking
5328,1513,2024-08-12,Completed,Net Banking
5329,2306,2024-08-22,Cancelled,UPI
5330,905,2024-08-15,Completed,Net Banking
5331,117,2024-08-22,Returned,Card
5332,465,2024-08-21,Completed,Net Banking
5333,2988,2024-08-08,Completed,UPI
5334,515,2024-08-11,Cancelled,UPI
5335,2499,2024-08-04,Completed,Card
5336,1524,2024-08-04,Cancelled,Net Banking
5337,2398,2024-08-08,Completed,UPI
5338,2992,2024-08-03,Cancelled,Card
5339,2578,2024-08-22,Completed,Net Banking
5340,1905,2024-08-04,Cancelled,Card
5341,2627,2024-08-16,Cancelled,UPI
5342,2047,2024-08-16,Completed,Net Banking
5343,227,2024-08-23,Completed,UPI
5344,2461,2024-08-02,Completed,Net Banking
5345,1809,2024-07-29,Completed,Net Banking
5346,606,2024-08-09,Completed,UPI
5347,2545,2024-08-08,Completed,UPI
5348,1880,2024-07-31,Completed,Net Banking
5349,2612,2024-08-23,Completed,Net Banking
5350,2750,2024-08-14,Completed,UPI
5351,10,2024-08-15,Completed,UPI
5352,2137,2024-08-11,Completed,UPI
5353,2860,2024-08-21,Returned,Card
5354,1702,2024-08-17,Completed,Card
5355,993,2024-08-15,Completed,Card
5356,1843,2024-08-05,Completed,Card
5357,2970,2024-08-28,Completed,Card
5358,11,2024-08-05,Cancelled,Card
5359,884,2024-08-14,Completed,Net Banking
5360,507,2024-08-27,Completed,Net Banking
5361,1695,2024-08-19,Completed,UPI
5362,1839,2024-08-09,Cancelled,UPI
5363,2617,2024-08-08,Completed,Net Banking
5364,1203,2024-07-29,Completed,Net Banking
5365,2246,2024-08-14,Completed,UPI
5366,866,2024-08-02,Completed,UPI
5367,2157,2024-07-30,Completed,Card
5368,1515,2024-07-31,Completed,UPI
5369,57,2024-08-10,Completed,Net Banking
5370,2602,2024-08-08,Completed,UPI
5371,1166,2024-08-18,Completed,Net Banking
5372,1278,2024-07-30,Completed,Net Banking
5373,1957,2024-08-18,Completed,Net Banking
5374,1271,2024-08-10,Completed,Card
5375,2851,2024-08-09,Cancelled,Net Banking
5376,2685,2024-08-05,Completed,UPI
5377,675,2024-08-25,Completed,Net Banking
5378,2989,2024-08-14,Completed,UPI
5379,2650,2024-08-06,Completed,Net Banking
5380,2750,2024-08-05,Completed,Net Banking
5381,868,2024-08-09,Completed,Net Banking
5382,2967,2024-08-20,Completed,Net Banking
5383,1296,2024-08-03,Completed,Net Banking
5384,209,2024-08-12,Completed,UPI
5385,57,2024-08-13,Returned,Card
5386,2298,2024-08-27,Completed,Card
5387,445,2024-08-17,Completed,UPI
5388,1034,2024-08-10,Completed,UPI
5389,949,2024-08-12,Completed,Card
5390,1649,2024-08-12,Completed,Card
5391,2041,2024-08-09,Cancelled,UPI
5392,2275,2024-07-30,Completed,Net Banking
5393,949,2024-08-26,Completed,UPI
5394,1138,2024-07-30,Completed,Card
5395,1710,2024-07-31,Completed,UPI
5396,1762,2024-08-03,Completed,Net Banking
5397,2456,2024-08-02,Returned,Net Banking
5398,354,2024-08-06,Completed,Card
5399,1897,2024-08-24,Completed,Net Banking
5400,2470,2024-07-29,Completed,Card
5401,1333,2024-08-10,Cancelled,Card
5402,2888,2024-07-29,Cancelled,Net Banking
5403,1072,2024-08-11,Cancelled,Card
5404,508,2024-08-20,Completed,Card
5405,354,2024-08-10,Completed,UPI
5406,1048,2024-08-15,Returned,UPI
5407,2733,2024-08-16,Completed,Net Banking
5408,28,2024-08-08,Completed,Net Banking
5409,2153,2024-08-18,Returned,UPI
5410,620,2024-07-31,Completed,Card
5411,868,2024-08-17,Completed,Net Banking
5412,1925,2024-08-11,Completed,Card
5413,2954,2024-08-12,Completed,Net Banking
5414,507,2024-08-25,Completed,UPI
5415,1206,2024-08-12,Completed,Net Banking
5416,795,2024-08-17,Cancelled,UPI
5417,2981,2024-08-03,Cancelled,Net Banking
5418,19,2024-08-28,Returned,UPI
5419,858,2024-08-14,Cancelled,Card
5420,846,2024-08-20,Cancelled,Net Banking
5421,1239,2024-08-05,Completed,Net Banking
5422,2680,2024-08-01,Completed,Net Banking
5423,432,2024-07-29,Completed,Card
5424,554,2024-08-11,Completed,Net Banking
5425,2840,2024-08-14,Cancelled,UPI
5426,1449,2024-08-01,Completed,Card
5427,1986,2024-08-09,Completed,UPI
5428,1747,2024-08-10,Completed,Card
5429,1447,2024-08-10,Completed,Card
5430,588,2024-08-23,Completed,Net Banking
5431,1380,2024-08-27,Completed,Net Banking
5432,2627,2024-08-28,Completed,Card
5433,267,2024-08-02,Completed,Card
5434,2384,2024-08-26,Completed,UPI
5435,2145,2024-08-17,Completed,Net Banking
5436,1732,2024-08-03,Completed,UPI
5437,1716,2024-08-04,Completed,Net Banking
5438,1813,2024-07-30,Returned,Card
5439,1858,2024-08-19,Completed,Card
5440,2469,2024-07-29,Cancelled,Card
5441,726,2024-08-10,Completed,Card
5442,1170,2024-08-13,Completed,Net Banking
5443,2189,2024-08-20,Cancelled,Card
5444,936,2024-08-12,Completed,Card
5445,849,2024-08-23,Completed,Net Banking
5446,460,2024-07-30,Completed,Net Banking
5447,1212,2024-08-19,Completed,UPI
5448,2073,2024-07-31,Completed,UPI
5449,236,2024-07-30,Completed,Net Banking
5450,1756,2024-08-06,Completed,Net Banking
5451,2616,2024-08-09,Completed,UPI
5452,2019,2024-08-15,Completed,Net Banking
5453,2528,2024-07-30,Completed,Card
5454,319,2024-08-18,Cancelled,Net Banking
5455,859,2024-08-04,Completed,UPI
5456,76,2024-08-06,Completed,UPI
5457,2532,2024-08-26,Completed,Card
5458,1781,2024-08-25,Completed,UPI
5459,849,2024-08-16,Completed,UPI
5460,929,2024-08-10,Completed,UPI
5461,640,2024-08-28,Completed,UPI
5462,496,2024-08-12,Completed,UPI
5463,1370,2024-07-30,Cancelled,Net Banking
5464,2450,2024-07-31,Cancelled,UPI
5465,1467,2024-08-18,Completed,Card
5466,1933,2024-07-31,Cancelled,Card
5467,116,2024-08-18,Completed,Net Banking
5468,1626,2024-07-30,Completed,Card
5469,687,2024-08-16,Returned,UPI
5470,2721,2024-07-31,Completed,UPI
5471,785,2024-08-08,Completed,Net Banking
5472,2776,2024-08-23,Cancelled,Card
5473,2141,2024-08-28,Completed,Net Banking
5474,2985,2024-08-24,Completed,UPI
5475,465,2024-08-25,Completed,Net Banking
5476,2875,2024-08-07,Cancelled,UPI
5477,305,2024-08-04,Returned,UPI
5478,2925,2024-08-13,Completed,Card
5479,1271,2024-08-08,Returned,Card
5480,21,2024-08-24,Completed,Card
5481,366,2024-08-26,Completed,Card
5482,515,2024-08-19,Completed,Card
5483,1864,2024-07-31,Completed,UPI
5484,1729,2024-08-09,Completed,Net Banking
5485,2663,2024-08-22,Returned,UPI
5486,235,2024-08-21,Cancelled,Net Banking
5487,504,2024-07-31,Completed,UPI
5488,286,2024-08-20,Cancelled,UPI
5489,1788,2024-08-10,Completed,Net Banking
5490,256,2024-08-05,Completed,UPI
5491,325,2024-07-31,Completed,UPI
5492,2448,2024-08-14,Cancelled,Net Banking
5493,1144,2024-08-05,Returned,UPI
5494,2029,2024-08-25,Completed,Card
5495,1775,2024-08-28,Cancelled,UPI
5496,1326,2024-07-30,Completed,Card
5497,917,2024-08-01,Completed,UPI
5498,2801,2024-08-22,Completed,Net Banking
5499,1755,2024-08-15,Completed,UPI
5500,457,2024-07-30,Completed,Card
5501,2849,2024-08-01,Completed,UPI
5502,2042,2024-08-24,Completed,Card
5503,2494,2024-08-25,Completed,Net Banking
5504,1748,2024-08-19,Completed,UPI
5505,2877,2024-08-19,Completed,Card
5506,1941,2024-08-04,Completed,Card
5507,2345,2024-08-15,Completed,Card
5508,88,2024-08-16,Completed,UPI
5509,1979,2024-08-09,Returned,Card
5510,1600,2024-08-02,Completed,Card
5511,705,2024-08-26,Completed,Net Banking
5512,1419,2024-08-17,Cancelled,Net Banking
5513,1999,2024-08-03,Completed,Net Banking
5514,2688,2024-08-15,Completed,Card
5515,2736,2024-08-02,Cancelled,Net Banking
5516,2271,2024-08-26,Completed,Card
5517,334,2024-08-28,Completed,UPI
5518,2827,2024-07-29,Cancelled,UPI
5519,2823,2024-08-03,Completed,UPI
5520,715,2024-08-06,Completed,Card
5521,2665,2024-08-08,Completed,UPI
5522,1268,2024-08-19,Cancelled,UPI
5523,2433,2024-08-12,Completed,Card
5524,269,2024-08-12,Completed,Card
5525,2321,2024-08-08,Completed,UPI
5526,9,2024-08-23,Cancelled,UPI
5527,2025,2024-08-13,Completed,Net Banking
5528,2751,2024-08-07,Cancelled,UPI
5529,2133,2024-08-05,Cancelled,Net Banking
5530,609,2024-08-16,Completed,Card
5531,850,2024-08-18,Completed,UPI
5532,2771,2024-08-28,Completed,UPI
5533,2998,2024-08-20,Cancelled,Card
5534,697,2024-08-25,Returned,Card
5535,2948,2024-07-30,Completed,Card
5536,2158,2024-07-29,Returned,UPI
5537,508,2024-08-03,Completed,UPI
5538,2661,2024-08-10,Completed,Net Banking
5539,1526,2024-07-31,Completed,UPI
5540,2231,2024-08-17,Completed,Card
5541,1140,2024-08-18,Returned,Net Banking
5542,393,2024-08-01,Completed,Card
5543,693,2024-08-10,Completed,UPI
5544,2000,2024-08-25,Cancelled,UPI
5545,2663,2024-08-08,Returned,Card
5546,2733,2024-08-01,Completed,Net Banking
5547,952,2024-08-21,Completed,Card
5548,2424,2024-08-13,Returned,UPI
5549,1903,2024-08-05,Completed,UPI
5550,962,2024-08-26,Completed,Card
5551,2022,2024-08-19,Completed,Net Banking
5552,410,2024-07-31,Completed,Net Banking
5553,2418,2024-08-01,Completed,Card
5554,468,2024-08-21,Cancelled,Card
5555,2551,2024-08-13,Completed,Card
5556,866,2024-08-18,Completed,Net Banking
5557,1520,2024-08-07,Completed,Card
5558,1108,2024-08-03,Completed,Card
5559,1959,2024-08-06,Completed,UPI
5560,1346,2024-08-28,Cancelled,Net Banking
5561,897,2024-08-20,Completed,UPI
5562,1845,2024-07-29,Returned,Net Banking
5563,2248,2024-08-13,Cancelled,Card
5564,2875,2024-08-20,Completed,Net Banking
5565,1698,2024-08-17,Completed,Net Banking
5566,1338,2024-08-11,Returned,Net Banking
5567,2987,2024-08-24,Completed,Card
5568,228,2024-08-06,Returned,Card
5569,1720,2024-08-08,Completed,Card
5570,1613,2024-08-21,Completed,Net Banking
5571,99,2024-07-30,Completed,Net Banking
5572,137,2024-08-25,Completed,Card
5573,2339,2024-07-29,Completed,UPI
5574,1055,2024-08-14,Completed,Card
5575,2922,2024-08-07,Completed,UPI
5576,865,2024-08-23,Completed,UPI
5577,78,2024-08-11,Completed,Net Banking
5578,552,2024-08-11,Completed,Card
5579,2854,2024-07-30,Completed,Card
5580,699,2024-08-01,Completed,UPI
5581,1528,2024-08-19,Completed,UPI
5582,985,2024-08-07,Completed,UPI
5583,292,2024-08-06,Completed,UPI
5584,773,2024-08-10,Cancelled,Card
5585,641,2024-08-22,Cancelled,UPI
5586,1484,2024-08-03,Completed,UPI
5587,2432,2024-08-10,Completed,Net Banking
5588,1263,2024-08-19,Completed,Card
5589,276,2024-08-26,Cancelled,Card
5590,2797,2024-08-06,Completed,Net Banking
5591,2937,2024-08-12,Completed,Net Banking
5592,2357,2024-08-27,Returned,Card
5593,2230,2024-08-08,Completed,Net Banking
5594,1185,2024-08-21,Completed,Net Banking
5595,1953,2024-08-18,Cancelled,Net Banking
5596,1044,2024-08-23,Cancelled,Card
5597,1017,2024-08-08,Completed,Card
5598,1735,2024-08-01,Completed,UPI
5599,1875,2024-08-23,Completed,UPI
5600,335,2024-08-17,Completed,UPI
5601,1037,2024-08-24,Completed,Net Banking
5602,2374,2024-08-11,Completed,Card
5603,2356,2024-08-08,Completed,Net Banking
