order_item_id,order_id,product_id,quantity,selling_price,discount
10622,5317,39,1,57.64,12.82
10623,5317,23,2,167.92,37.35
10624,5317,117,2,86.58,19.26
10625,5318,87,2,36.91,9.95
10626,5318,26,1,74.38,20.05
10627,5318,71,3,48.58,13.09
10628,5319,76,2,134.39,39.9
10629,5320,17,1,181.29,61.23
10630,5320,77,3,59.24,20.01
10631,5320,46,3,207.61,70.12
10632,5321,9,2,65.35,17.72
10633,5322,8,2,133.99,34.88
10634,5322,37,3,84.19,21.92
10635,5322,72,2,119.09,31.0
10636,5323,70,3,174.54,52.17
10637,5323,88,2,82.03,24.52
10638,5324,77,2,59.24,20.73
10639,5324,113,2,223.8,78.32
10640,5324,42,2,167.38,58.57
10641,5325,111,3,117.88,29.18
10642,5326,119,2,111.08,23.63
10643,5326,90,1,28.9,6.15
10644,5327,13,3,166.17,30.81
10645,5327,27,2,196.31,36.4
10646,5328,62,3,188.67,66.73
10647,5329,47,3,159.04,42.51
10648,5329,72,3,119.09,31.83
10649,5330,10,3,88.23,17.37
10650,5331,19,2,105.24,24.3
10651,5331,85,2,179.2,41.38
10652,5332,33,2,66.63,16.32
10653,5332,13,1,166.17,40.7
10654,5333,52,1,111.42,32.64
10655,5333,50,2,32.56,9.54
10656,5334,86,1,57.37,19.21
10657,5335,60,2,86.13,33.11
10658,5335,6,1,145.22,55.83
10659,5336,90,3,28.9,5.74
10660,5336,43,2,95.34,18.94
10661,5337,12,3,59.86,9.28
10662,5338,102,2,121.48,36.27
10663,5338,109,3,138.27,41.29
10664,5338,1,2,129.41,38.64
10665,5339,89,1,59.41,15.9
10666,5339,114,3,126.24,33.79
10667,5339,86,2,57.37,15.36
10668,5340,70,2,174.54,44.72
10669,5340,15,2,160.59,41.15
10670,5340,73,1,50.5,12.94
10671,5341,22,2,34.6,11.46
10672,5341,73,1,50.5,16.72
10673,5342,104,2,188.59,75.24
10674,5342,85,1,179.2,71.49
10675,5343,89,1,59.41,13.25
10676,5343,83,2,169.25,37.76
10677,5343,82,3,69.77,15.56
10678,5344,46,1,207.61,80.2
10679,5344,94,3,117.99,45.58
10680,5344,20,1,85.03,32.85
10681,5345,112,2,82.57,27.06
10682,5346,83,1,169.25,32.09
10683,5346,105,1,47.02,8.91
10684,5347,96,2,48.44,8.22
10685,5347,2,1,60.21,10.21
10686,5348,109,2,138.27,27.77
10687,5348,45,1,131.4,26.39
10688,5348,75,2,162.84,32.7
10689,5349,12,2,59.86,10.33
10690,5349,46,3,207.61,35.84
10691,5349,42,1,167.38,28.9
10692,5350,63,2,124.54,18.9
10693,5350,117,1,86.58,13.14
10694,5350,95,3,221.81,33.67
10695,5351,100,3,45.87,15.39
10696,5351,3,2,21.14,7.09
10697,5351,18,1,82.14,27.55
10698,5352,98,2,34.37,10.48
10699,5353,120,2,135.63,32.19
10700,5354,52,1,111.42,18.52
10701,5354,63,2,124.54,20.7
10702,5354,115,2,30.19,5.02
10703,5355,12,3,59.86,20.67
10704,5355,110,2,14.98,5.17
10705,5356,85,2,179.2,63.36
10706,5357,13,1,166.17,37.81
10707,5357,60,2,86.13,19.6
10708,5358,50,1,32.56,8.35
10709,5358,63,3,124.54,31.95
10710,5358,1,2,129.41,33.2
10711,5359,98,1,34.37,9.96
10712,5359,76,2,134.39,38.95
10713,5359,29,3,172.54,50.0
10714,5360,55,2,17.33,3.3
10715,5360,101,2,134.69,25.65
10716,5361,103,2,169.01,42.21
10717,5361,19,3,105.24,26.29
10718,5362,12,1,59.86,19.98
10719,5362,117,1,86.58,28.9
10720,5363,13,2,166.17,43.28
10721,5364,37,3,84.19,19.54
10722,5364,115,3,30.19,7.01
10723,5364,77,3,59.24,13.75
10724,5365,116,3,113.9,34.97
10725,5365,77,2,59.24,18.19
10726,5366,81,3,56.73,15.66
10727,5366,40,1,104.18,28.75
10728,5367,106,2,46.99,10.43
10729,5368,45,1,131.4,35.05
10730,5368,54,1,107.9,28.78
10731,5368,94,2,117.99,31.47
10732,5369,68,1,60.94,10.95
10733,5370,44,1,103.32,25.38
10734,5371,71,2,48.58,10.63
10735,5371,56,1,120.76,26.43
10736,5371,108,1,122.79,26.88
10737,5372,107,3,27.76,6.25
10738,5372,88,1,82.03,18.47
10739,5372,118,1,15.66,3.53
10740,5373,28,3,111.64,41.14
10741,5373,96,1,48.44,17.85
10742,5373,54,3,107.9,39.76
10743,5374,113,2,223.8,50.79
10744,5374,32,3,134.68,30.56
10745,5375,107,3,27.76,8.67
10746,5376,93,2,125.45,36.46
10747,5376,3,1,21.14,6.14
10748,5377,104,1,188.59,43.62
10749,5377,55,2,17.33,4.01
10750,5377,92,1,100.0,23.13
10751,5378,98,3,34.37,8.16
10752,5378,9,1,65.35,15.51
10753,5378,92,2,100.0,23.74
10754,5379,73,2,50.5,17.47
10755,5379,41,2,47.64,16.48
10756,5379,114,3,126.24,43.66
10757,5380,89,2,59.41,20.35
10758,5381,87,2,36.91,14.29
10759,5382,113,2,223.8,76.13
10760,5382,116,3,113.9,38.74
10761,5383,3,1,21.14,3.23
10762,5383,103,3,169.01,25.78
10763,5384,52,1,111.42,30.7
10764,5385,54,2,107.9,29.7
10765,5385,3,3,21.14,5.82
10766,5386,7,3,103.46,38.62
10767,5386,11,2,32.81,12.25
10768,5386,41,2,47.64,17.79
10769,5387,81,1,56.73,16.3
10770,5388,6,2,145.22,55.46
10771,5389,81,1,56.73,20.79
10772,5389,36,1,233.82,85.7
10773,5390,119,3,111.08,29.23
10774,5391,92,2,100.0,30.97
10775,5391,81,2,56.73,17.57
10776,5392,99,2,106.12,30.88
10777,5392,99,1,106.12,30.88
10778,5392,107,2,27.76,8.08
10779,5393,80,1,105.02,18.1
10780,5393,117,2,86.58,14.93
10781,5394,105,2,47.02,18.08
10782,5394,104,2,188.59,72.5
10783,5395,46,2,207.61,75.16
10784,5396,10,3,88.23,34.6
10785,5396,18,3,82.14,32.21
10786,5396,103,3,169.01,66.27
10787,5397,80,3,105.02,26.62
10788,5397,9,2,65.35,16.57
10789,5398,30,3,126.92,45.67
10790,5399,72,2,119.09,25.43
10791,5399,16,1,127.6,27.25
10792,5400,19,1,105.24,30.19
10793,5400,29,3,172.54,49.5
10794,5401,113,3,223.8,51.05
10795,5401,117,2,86.58,19.75
10796,5402,83,2,169.25,37.29
10797,5403,11,2,32.81,12.25
10798,5404,69,2,117.44,23.23
10799,5404,41,2,47.64,9.42
10800,5405,83,1,169.25,31.45
10801,5405,93,1,125.45,23.31
10802,5405,109,1,138.27,25.7
10803,5406,42,1,167.38,61.22
10804,5406,80,1,105.02,38.41
10805,5407,67,1,80.2,30.67
10806,5407,40,2,104.18,39.84
10807,5408,5,1,70.45,26.46
10808,5408,117,3,86.58,32.52
10809,5408,54,2,107.9,40.53
10810,5409,90,2,28.9,9.37
10811,5410,81,3,56.73,11.42
10812,5410,95,1,221.81,44.67
10813,5410,20,3,85.03,17.12
10814,5411,12,1,59.86,22.99
10815,5412,42,1,167.38,35.46
10816,5412,26,2,74.38,15.76
10817,5413,70,3,174.54,38.9
10818,5413,96,3,48.44,10.8
10819,5414,77,2,59.24,21.39
10820,5414,95,3,221.81,80.1
10821,5414,34,3,126.16,45.56
10822,5415,17,2,181.29,34.04
10823,5415,88,3,82.03,15.4
10824,5416,47,3,159.04,31.86
10825,5416,50,2,32.56,6.52
10826,5417,49,3,128.99,32.35
10827,5417,108,3,122.79,30.8
10828,5418,51,2,22.69,5.28
10829,5418,25,2,129.17,30.04
10830,5418,108,3,122.79,28.56
10831,5419,12,1,59.86,9.45
10832,5419,47,3,159.04,25.12
10833,5420,50,2,32.56,8.82
10834,5421,54,1,107.9,21.78
10835,5421,71,1,48.58,9.81
10836,5421,18,1,82.14,16.58
10837,5422,79,3,96.31,37.87
10838,5423,64,1,95.59,21.02
10839,5424,73,3,50.5,18.54
10840,5425,117,1,86.58,26.29
10841,5426,86,2,57.37,21.3
10842,5426,87,3,36.91,13.71
10843,5426,9,1,65.35,24.27
10844,5427,119,1,111.08,39.13
10845,5427,55,1,17.33,6.11
10846,5427,26,3,74.38,26.2
10847,5428,4,3,55.67,14.2
10848,5429,3,3,21.14,5.27
10849,5429,50,1,32.56,8.12
10850,5430,28,3,111.64,43.31
10851,5430,4,1,55.67,21.6
10852,5430,114,1,126.24,48.98
10853,5431,12,2,59.86,20.68
10854,5432,69,1,117.44,40.87
10855,5432,84,2,173.75,60.47
10856,5433,52,2,111.42,24.77
10857,5433,42,3,167.38,37.2
10858,5434,76,3,134.39,42.05
10859,5435,47,3,159.04,46.29
10860,5435,17,2,181.29,52.77
10861,5436,120,3,135.63,34.53
10862,5437,26,1,74.38,25.34
10863,5437,97,1,108.49,36.96
10864,5437,83,2,169.25,57.66
10865,5438,4,3,55.67,14.91
10866,5439,61,1,152.15,33.49
10867,5439,100,1,45.87,10.1
10868,5439,88,3,82.03,18.06
10869,5440,72,3,119.09,22.48
10870,5440,76,3,134.39,25.37
10871,5441,119,1,111.08,17.76
10872,5441,92,3,100.0,15.99
10873,5441,24,2,127.8,20.43
10874,5442,93,3,125.45,29.05
10875,5442,35,3,119.26,27.62
10876,5443,107,1,27.76,8.44
10877,5444,57,3,52.65,19.61
10878,5445,74,1,84.93,24.95
10879,5445,109,2,138.27,40.61
10880,5445,83,2,169.25,49.71
10881,5446,90,3,28.9,9.18
10882,5447,62,3,188.67,69.97
10883,5448,103,2,169.01,58.62
10884,5448,86,2,57.37,19.9
10885,5448,47,3,159.04,55.16
10886,5449,63,3,124.54,38.27
10887,5450,107,1,27.76,7.02
10888,5450,1,2,129.41,32.71
10889,5450,43,2,95.34,24.1
10890,5451,32,3,134.68,42.03
10891,5451,77,1,59.24,18.49
10892,5452,31,3,178.78,27.43
10893,5452,97,2,108.49,16.64
10894,5453,16,1,127.6,42.48
10895,5453,26,1,74.38,24.76
10896,5454,78,3,99.46,33.96
10897,5454,98,1,34.37,11.74
10898,5454,77,2,59.24,20.23
10899,5455,114,2,126.24,44.38
10900,5455,38,3,96.19,33.82
10901,5455,58,2,129.59,45.56
10902,5456,53,1,121.14,20.7
10903,5457,74,1,84.93,33.74
10904,5457,14,1,27.57,10.95
10905,5458,58,3,129.59,25.08
10906,5459,6,2,145.22,35.86
10907,5460,12,3,59.86,14.65
10908,5461,56,3,120.76,18.35
10909,5462,79,3,96.31,28.46
10910,5462,49,2,128.99,38.12
10911,5463,17,2,181.29,54.56
10912,5463,100,1,45.87,13.8
10913,5463,30,3,126.92,38.19
10914,5464,120,2,135.63,20.74
10915,5464,1,1,129.41,19.79
10916,5465,93,3,125.45,31.9
10917,5465,19,2,105.24,26.76
10918,5466,68,1,60.94,12.78
10919,5466,53,1,121.14,25.4
10920,5467,101,2,134.69,26.46
10921,5467,77,1,59.24,11.64
10922,5468,63,2,124.54,41.8
10923,5469,58,2,129.59,31.31
10924,5469,78,2,99.46,24.03
10925,5470,46,2,207.61,33.42
10926,5471,64,3,95.59,31.39
10927,5471,24,2,127.8,41.96
10928,5471,104,3,188.59,61.92
10929,5472,114,3,126.24,24.09
10930,5472,20,2,85.03,16.22
10931,5473,74,3,84.93,32.06
10932,5473,68,1,60.94,23.01
10933,5473,69,2,117.44,44.34
10934,5474,6,2,145.22,30.83
10935,5475,75,1,162.84,34.93
10936,5475,70,1,174.54,37.44
10937,5476,21,2,149.08,33.98
10938,5476,117,2,86.58,19.73
10939,5477,13,3,166.17,63.78
10940,5478,61,2,152.15,44.63
10941,5478,36,2,233.82,68.59
10942,5478,22,3,34.6,10.15
10943,5479,117,2,86.58,19.86
10944,5479,63,2,124.54,28.57
10945,5479,63,3,124.54,28.57
10946,5480,49,1,128.99,19.59
10947,5480,80,2,105.02,15.95
10948,5480,46,2,207.61,31.53
10949,5481,20,1,85.03,20.98
10950,5481,105,1,47.02,11.6
10951,5481,39,1,57.64,14.22
10952,5482,75,3,162.84,46.09
10953,5482,9,3,65.35,18.5
10954,5482,13,3,166.17,47.04
10955,5483,111,3,117.88,45.31
10956,5483,1,2,129.41,49.74
10957,5484,78,3,99.46,15.68
10958,5485,96,2,48.44,18.3
10959,5486,116,2,113.9,41.95
10960,5487,15,1,160.59,35.34
10961,5487,46,2,207.61,45.68
10962,5487,78,3,99.46,21.89
10963,5488,115,2,30.19,6.44
10964,5488,107,3,27.76,5.92
10965,5489,47,1,159.04,60.02
10966,5490,25,3,129.17,48.26
10967,5491,30,1,126.92,35.26
10968,5492,10,3,88.23,15.39
10969,5492,94,1,117.99,20.58
10970,5493,28,1,111.64,28.54
10971,5494,56,1,120.76,25.88
10972,5495,84,2,173.75,37.81
10973,5496,93,1,125.45,27.85
10974,5496,52,2,111.42,24.74
10975,5496,7,3,103.46,22.97
10976,5497,104,1,188.59,41.99
10977,5497,3,3,21.14,4.71
10978,5497,54,1,107.9,24.02
10979,5498,101,1,134.69,36.92
10980,5498,77,3,59.24,16.24
10981,5498,1,2,129.41,35.47
10982,5499,39,3,57.64,18.51
10983,5499,6,2,145.22,46.63
10984,5500,116,2,113.9,38.9
10985,5501,93,2,125.45,38.7
10986,5501,32,2,134.68,41.55
10987,5501,106,2,46.99,14.5
10988,5502,64,3,95.59,20.73
10989,5502,45,3,131.4,28.5
10990,5503,96,1,48.44,12.5
10991,5503,84,1,173.75,44.83
10992,5504,88,1,82.03,19.69
10993,5505,116,1,113.9,41.65
10994,5505,27,3,196.31,71.78
10995,5506,74,2,84.93,32.1
10996,5506,37,3,84.19,31.82
10997,5506,66,2,102.8,38.86
10998,5507,55,3,17.33,3.76
10999,5507,94,2,117.99,25.62
11000,5507,70,1,174.54,37.9
11001,5508,95,3,221.81,76.96
11002,5509,101,2,134.69,25.36
11003,5509,78,2,99.46,18.73
11004,5509,73,3,50.5,9.51
11005,5510,115,3,30.19,4.9
11006,5510,71,3,48.58,7.89
11007,5510,23,3,167.92,27.27
11008,5511,28,1,111.64,28.64
11009,5512,2,3,60.21,9.56
11010,5512,112,3,82.57,13.11
11011,5512,46,2,207.61,32.97
11012,5513,27,3,196.31,73.22
11013,5514,96,1,48.44,13.35
11014,5515,43,3,95.34,25.27
11015,5515,23,1,167.92,44.51
11016,5516,8,1,133.99,47.77
11017,5517,18,2,82.14,20.33
11018,5518,86,1,57.37,11.68
11019,5518,16,2,127.6,25.97
11020,5519,109,1,138.27,24.75
11021,5520,71,1,48.58,15.89
11022,5521,84,1,173.75,56.45
11023,5522,66,1,102.8,15.72
11024,5523,77,3,59.24,16.01
11025,5523,28,3,111.64,30.17
11026,5524,17,1,181.29,55.13
11027,5524,68,3,60.94,18.53
11028,5525,92,3,100.0,38.98
11029,5526,120,3,135.63,39.83
11030,5526,75,3,162.84,47.82
11031,5526,103,3,169.01,49.63
11032,5527,109,2,138.27,54.19
11033,5528,2,2,60.21,16.39
11034,5528,50,2,32.56,8.86
11035,5528,9,1,65.35,17.78
11036,5529,104,1,188.59,32.98
11037,5530,15,3,160.59,36.96
11038,5530,98,1,34.37,7.91
11039,5530,107,1,27.76,6.39
11040,5531,48,2,89.05,14.01
11041,5532,94,2,117.99,43.32
11042,5532,97,3,108.49,39.83
11043,5532,65,2,21.88,8.03
11044,5533,77,1,59.24,11.41
11045,5533,102,1,121.48,23.4
11046,5533,23,1,167.92,32.35
11047,5534,95,2,221.81,64.2
11048,5534,103,3,169.01,48.92
11049,5534,119,2,111.08,32.15
11050,5535,58,2,129.59,26.15
11051,5536,70,1,174.54,50.7
11052,5536,56,2,120.76,35.08
11053,5536,95,3,221.81,64.43
11054,5537,74,3,84.93,33.71
11055,5537,37,1,84.19,33.41
11056,5537,29,1,172.54,68.47
11057,5538,32,2,134.68,20.42
11058,5539,109,2,138.27,28.76
11059,5539,71,2,48.58,10.1
11060,5539,11,3,32.81,6.82
11061,5540,6,1,145.22,49.83
11062,5540,80,1,105.02,36.04
11063,5540,82,2,69.77,23.94
11064,5541,48,3,89.05,23.1
11065,5542,33,2,66.63,13.47
11066,5542,103,3,169.01,34.18
11067,5542,38,2,96.19,19.45
11068,5543,50,2,32.56,7.87
11069,5544,51,2,22.69,3.49
11070,5545,4,3,55.67,15.57
11071,5545,111,3,117.88,32.97
11072,5546,112,1,82.57,22.94
11073,5546,54,3,107.9,29.97
11074,5546,70,3,174.54,48.49
11075,5547,7,3,103.46,23.85
11076,5547,40,2,104.18,24.01
11077,5547,88,2,82.03,18.91
11078,5548,119,2,111.08,37.87
11079,5548,78,3,99.46,33.91
11080,5548,47,2,159.04,54.22
11081,5549,109,2,138.27,33.57
11082,5550,10,2,88.23,13.97
11083,5550,13,2,166.17,26.31
11084,5551,91,1,61.19,22.8
11085,5551,31,1,178.78,66.6
11086,5552,102,3,121.48,48.19
11087,5552,28,1,111.64,44.29
11088,5553,27,1,196.31,65.94
11089,5553,102,2,121.48,40.8
11090,5553,61,1,152.15,51.11
11091,5554,33,2,66.63,14.25
11092,5555,104,3,188.59,50.28
11093,5555,40,3,104.18,27.78
11094,5556,50,1,32.56,5.68
11095,5556,5,1,70.45,12.29
11096,5556,61,1,152.15,26.53
11097,5557,51,2,22.69,3.66
11098,5558,47,2,159.04,51.4
11099,5558,120,3,135.63,43.83
11100,5559,20,2,85.03,20.41
11101,5560,34,2,126.16,37.08
11102,5561,7,3,103.46,39.19
11103,5561,40,1,104.18,39.46
11104,5561,43,1,95.34,36.11
11105,5562,88,1,82.03,30.9
11106,5562,46,3,207.61,78.19
11107,5562,14,2,27.57,10.38
11108,5563,104,2,188.59,74.01
11109,5564,27,3,196.31,74.62
11110,5565,75,2,162.84,57.02
11111,5565,71,2,48.58,17.01
11112,5566,13,3,166.17,43.48
11113,5566,75,3,162.84,42.61
11114,5566,59,1,80.67,21.11
11115,5567,36,2,233.82,52.28
11116,5568,61,3,152.15,47.01
11117,5568,15,3,160.59,49.62
11118,5569,63,1,124.54,49.41
11119,5569,43,1,95.34,37.82
11120,5569,84,1,173.75,68.93
11121,5570,42,3,167.38,58.54
11122,5570,35,3,119.26,41.71
11123,5570,33,1,66.63,23.3
11124,5571,35,2,119.26,44.25
11125,5572,90,3,28.9,8.88
11126,5572,45,2,131.4,40.38
11127,5573,119,2,111.08,23.74
11128,5573,92,2,100.0,21.37
11129,5574,22,1,34.6,5.61
11130,5574,79,1,96.31,15.63
11131,5575,111,2,117.88,42.71
11132,5575,106,2,46.99,17.03
11133,5575,56,3,120.76,43.75
11134,5576,106,1,46.99,18.42
11135,5576,4,2,55.67,21.82
11136,5577,105,1,47.02,17.58
11137,5577,79,2,96.31,36.0
11138,5577,12,2,59.86,22.38
11139,5578,54,3,107.9,27.57
11140,5579,63,3,124.54,29.0
11141,5580,49,1,128.99,22.79
11142,5580,92,3,100.0,17.67
11143,5581,33,2,66.63,21.24
11144,5581,25,3,129.17,41.17
11145,5581,17,1,181.29,57.79
11146,5582,116,2,113.9,43.85
11147,5583,16,3,127.6,40.95
11148,5583,5,3,70.45,22.61
11149,5584,55,1,17.33,6.21
11150,5584,57,3,52.65,18.86
11151,5584,109,1,138.27,49.54
11152,5585,65,2,21.88,3.95
11153,5585,23,1,167.92,30.29
11154,5586,48,2,89.05,21.72
11155,5586,78,2,99.46,24.26
11156,5586,20,2,85.03,20.74
11157,5587,43,3,95.34,23.01
11158,5587,5,1,70.45,17.0
11159,5587,67,2,80.2,19.36
11160,5588,64,3,95.59,30.21
11161,5589,45,3,131.4,47.84
11162,5589,42,1,167.38,60.93
11163,5590,69,3,117.44,40.15
11164,5590,104,1,188.59,64.47
11165,5590,118,3,15.66,5.35
11166,5591,78,2,99.46,29.21
11167,5591,103,3,169.01,49.63
11168,5592,27,3,196.31,30.43
11169,5592,119,2,111.08,17.22
11170,5592,37,2,84.19,13.05
11171,5593,74,3,84.93,21.34
11172,5594,102,3,121.48,43.82
11173,5594,62,1,188.67,68.06
11174,5595,32,3,134.68,36.31
11175,5595,91,2,61.19,16.5
11176,5595,13,2,166.17,44.8
11177,5596,51,3,22.69,6.07
11178,5596,3,1,21.14,5.66
11179,5597,112,1,82.57,15.44
11180,5597,107,3,27.76,5.19
11181,5597,101,2,134.69,25.19
11182,5598,111,2,117.88,33.54
11183,5598,118,2,15.66,4.46
11184,5599,90,3,28.9,9.35
11185,5600,26,2,74.38,22.34
11186,5601,80,1,105.02,30.9
11187,5601,1,1,129.41,38.07
11188,5601,63,2,124.54,36.64
11189,5602,89,2,59.41,22.7
11190,5602,46,2,207.61,79.33
11191,5602,96,2,48.44,18.51
11192,5603,14,3,27.57,8.47
11193,5603,59,1,80.67,24.77
11194,5604,25,1,129.17,45.99
11195,5604,36,3,233.82,83.25
11196,5605,79,2,96.31,25.94
11197,5606,79,1,96.31,34.81
11198,5607,92,3,100.0,24.0
11199,5607,81,2,56.73,13.61
11200,5608,114,2,126.24,38.53
11201,5608,119,2,111.08,33.9
11202,5608,90,2,28.9,8.82
11203,5609,71,2,48.58,14.94
11204,5609,94,3,117.99,36.28
11205,5610,47,3,159.04,52.98
11206,5610,79,2,96.31,32.08
11207,5610,56,2,120.76,40.23
11208,5611,92,2,100.0,21.05
11209,5611,67,1,80.2,16.88
11210,5611,115,1,30.19,6.36
11211,5612,81,1,56.73,16.53
11212,5613,2,3,60.21,23.01
11213,5614,92,2,100.0,18.57
11214,5614,98,3,34.37,6.38
11215,5614,90,3,28.9,5.37
11216,5615,112,2,82.57,31.93
11217,5615,72,1,119.09,46.05
11218,5615,54,3,107.9,41.72
11219,5616,83,2,169.25,59.95
11220,5617,103,2,169.01,48.18
11221,5618,59,3,80.67,17.43
11222,5618,30,2,126.92,27.42
11223,5618,111,1,117.88,25.47
11224,5619,66,1,102.8,40.1
11225,5619,78,2,99.46,38.8
11226,5620,3,3,21.14,7.77
11227,5620,73,2,50.5,18.57
11228,5620,57,1,52.65,19.36
11229,5621,8,3,133.99,53.39
11230,5622,71,1,48.58,15.55
11231,5622,118,3,15.66,5.01
11232,5623,69,2,117.44,22.78
11233,5624,98,2,34.37,10.42
11234,5625,97,1,108.49,17.72
11235,5626,108,3,122.79,41.57
11236,5626,83,3,169.25,57.3
11237,5627,109,1,138.27,47.38
11238,5628,74,2,84.93,27.94
11239,5628,72,1,119.09,39.18
11240,5628,73,3,50.5,16.62
11241,5629,40,3,104.18,33.15
11242,5629,108,3,122.79,39.07
11243,5630,109,2,138.27,26.77
11244,5630,119,1,111.08,21.51
11245,5631,113,3,223.8,63.92
11246,5631,51,1,22.69,6.48
11247,5632,60,3,86.13,25.63
11248,5633,72,1,119.09,42.47
11249,5633,20,2,85.03,30.32
11250,5633,57,3,52.65,18.77
11251,5634,81,2,56.73,18.15
11252,5634,94,1,117.99,37.76
11253,5634,67,1,80.2,25.66
11254,5635,78,2,99.46,28.78
11255,5635,55,2,17.33,5.02
11256,5635,48,3,89.05,25.77
11257,5636,54,1,107.9,30.48
11258,5636,6,2,145.22,41.02
11259,5637,23,1,167.92,51.54
11260,5637,83,3,169.25,51.95
11261,5638,95,1,221.81,73.81
11262,5638,95,3,221.81,73.81
11263,5639,29,1,172.54,50.7
11264,5639,39,2,57.64,16.94
11265,5640,89,3,59.41,11.26
11266,5640,64,1,95.59,18.11
11267,5640,86,2,57.37,10.87
11268,5641,44,1,103.32,32.95
11269,5641,112,3,82.57,26.33
11270,5641,11,2,32.81,10.46
11271,5642,75,3,162.84,53.68
11272,5642,17,1,181.29,59.77
11273,5643,111,1,117.88,33.2
11274,5643,27,1,196.31,55.29
11275,5643,9,3,65.35,18.4
11276,5644,71,2,48.58,13.44
11277,5644,106,3,46.99,13.0
11278,5645,96,3,48.44,10.83
11279,5645,71,1,48.58,10.86
11280,5646,20,1,85.03,33.1
11281,5646,119,3,111.08,43.24
11282,5647,35,3,119.26,32.38
11283,5647,26,1,74.38,20.2
11284,5647,43,1,95.34,25.89
11285,5648,59,1,80.67,13.66
11286,5648,88,3,82.03,13.89
11287,5649,95,1,221.81,77.88
11288,5649,98,2,34.37,12.07
11289,5649,86,1,57.37,20.14
11290,5650,38,3,96.19,24.96
11291,5650,63,2,124.54,32.31
11292,5651,73,1,50.5,8.57
11293,5651,83,1,169.25,28.73
11294,5652,45,2,131.4,23.45
11295,5652,110,2,14.98,2.67
11296,5652,58,2,129.59,23.13
11297,5653,16,1,127.6,22.06
11298,5653,38,3,96.19,16.63
11299,5654,16,2,127.6,21.23
11300,5654,103,2,169.01,28.12
11301,5654,63,3,124.54,20.72
11302,5655,112,2,82.57,21.7
11303,5656,1,1,129.41,22.76
11304,5656,82,2,69.77,12.27
11305,5657,49,1,128.99,34.86
11306,5657,45,1,131.4,35.51
11307,5657,18,1,82.14,22.2
11308,5658,77,1,59.24,13.17
11309,5658,38,1,96.19,21.39
11310,5659,20,3,85.03,16.11
11311,5659,91,2,61.19,11.6
11312,5659,118,1,15.66,2.97
11313,5660,101,3,134.69,37.86
11314,5660,37,3,84.19,23.66
11315,5661,104,2,188.59,71.45
11316,5662,103,1,169.01,27.1
11317,5662,91,1,61.19,9.81
11318,5663,13,2,166.17,26.21
11319,5663,70,1,174.54,27.53
11320,5664,115,3,30.19,11.49
11321,5665,116,1,113.9,43.03
11322,5665,4,1,55.67,21.03
11323,5666,106,2,46.99,9.29
11324,5666,86,2,57.37,11.34
11325,5667,2,2,60.21,21.79
11326,5667,13,2,166.17,60.13
11327,5667,110,1,14.98,5.42
11328,5668,67,2,80.2,28.82
11329,5669,107,3,27.76,6.85
11330,5669,4,3,55.67,13.73
11331,5669,115,3,30.19,7.45
11332,5670,101,1,134.69,45.8
11333,5670,6,3,145.22,49.38
11334,5671,116,3,113.9,31.29
11335,5671,49,3,128.99,35.44
11336,5672,99,1,106.12,25.71
11337,5673,112,1,82.57,30.2
11338,5673,49,3,128.99,47.17
11339,5674,36,2,233.82,67.13
11340,5675,115,1,30.19,6.79
11341,5675,1,3,129.41,29.08
11342,5675,43,2,95.34,21.43
11343,5676,109,3,138.27,37.81
11344,5677,14,1,27.57,9.98
11345,5677,69,1,117.44,42.51
11346,5678,104,3,188.59,47.86
11347,5678,120,2,135.63,34.42
11348,5679,95,2,221.81,57.91
11349,5680,108,1,122.79,38.84
11350,5680,24,1,127.8,40.43
11351,5681,118,1,15.66,2.66
11352,5682,4,3,55.67,12.03
11353,5682,46,2,207.61,44.88
11354,5683,62,2,188.67,56.41
11355,5683,92,2,100.0,29.9
11356,5684,24,1,127.8,29.17
11357,5684,73,2,50.5,11.53
11358,5685,39,2,57.64,14.88
11359,5685,82,2,69.77,18.01
11360,5685,66,1,102.8,26.53
11361,5686,3,3,21.14,3.2
11362,5686,29,2,172.54,26.12
11363,5687,33,1,66.63,16.12
11364,5687,28,3,111.64,27.01
11365,5688,30,2,126.92,34.34
11366,5688,30,2,126.92,34.34
11367,5689,2,1,60.21,19.96
11368,5689,67,2,80.2,26.59
11369,5689,30,3,126.92,42.08
11370,5690,87,1,36.91,5.63
11371,5690,88,1,82.03,12.52
11372,5690,17,2,181.29,27.68
11373,5691,97,3,108.49,36.49
11374,5691,76,1,134.39,45.2
11375,5692,79,1,96.31,25.62
11376,5692,30,3,126.92,33.76
11377,5692,107,3,27.76,7.38
11378,5693,116,3,113.9,39.02
11379,5693,55,2,17.33,5.94
11380,5693,8,2,133.99,45.9
11381,5694,40,3,104.18,35.77
11382,5694,104,3,188.59,64.75
11383,5694,4,1,55.67,19.11
11384,5695,32,1,134.68,25.76
11385,5696,28,1,111.64,37.48
11386,5696,59,1,80.67,27.08
11387,5696,39,2,57.64,19.35
11388,5697,111,1,117.88,19.74
11389,5697,59,3,80.67,13.51
11390,5697,13,1,166.17,27.83
11391,5698,43,2,95.34,20.04
11392,5699,64,2,95.59,35.49
11393,5700,96,3,48.44,11.85
11394,5700,25,2,129.17,31.61
11395,5701,13,2,166.17,58.38
11396,5701,59,3,80.67,28.34
11397,5701,88,1,82.03,28.82
