customer_id,signup_date,acquisition_channel,city,age
1188,2026-02-24,Organic,Emilybury,48
1189,2026-02-24,Google Ads,North Georgeport,31
1190,2026-02-24,Google Ads,Lopezstad,38
1191,2026-02-24,Referral,West Judy,20
1192,2026-02-24,Facebook Ads,Lake Edward,27
1193,2026-02-24,Organic,Davidton,34
1194,2026-02-24,Referral,East Jimmy,36
1195,2026-02-24,Facebook Ads,Brittanystad,30
1196,2026-02-24,Google Ads,North Kimberly,32
1197,2026-02-24,Referral,South Kim,54
1198,2026-02-24,Facebook Ads,West Andrewtown,49
1199,2026-02-24,Google Ads,Zimmermanmouth,34
1200,2026-02-24,Referral,Taylorburgh,59
1201,2026-02-24,Referral,Brooksfurt,47
1202,2026-02-24,Facebook Ads,South Williammouth,40
1203,2026-02-24,Facebook Ads,New Wayneport,26
1204,2026-02-24,Referral,West Debbieport,29
1205,2026-02-24,Organic,Melissabury,51
1206,2026-02-24,Organic,North Robert,22
1207,2026-02-24,Organic,Meghanberg,18
1208,2026-02-24,Referral,New Jesse,26
1209,2026-02-24,Facebook Ads,New Christianmouth,22
1210,2026-02-24,Facebook Ads,Andrewland,18
1211,2026-02-24,Facebook Ads,Pricefurt,50
1212,2026-02-24,Referral,Carrillomouth,41
1213,2026-02-24,Organic,Kellyport,57
1214,2026-02-24,Referral,Nicoleview,60
1215,2026-02-24,Referral,Riveramouth,19
1216,2026-02-24,Organic,Lake Denisechester,52
1217,2026-02-24,Referral,Laurafurt,18
1218,2026-02-24,Organic,Banksberg,51
1219,2026-02-24,Google Ads,Port Bradley,52
1220,2026-02-24,Google Ads,Jacksonmouth,19
1221,2026-02-24,Referral,Markfort,29
1222,2026-02-24,Organic,New Lindaton,24
1223,2026-02-24,Facebook Ads,Pierceshire,33
1224,2026-02-24,Facebook Ads,North Michaelfurt,57
1225,2026-02-24,Google Ads,Williamchester,40
1226,2026-02-24,Google Ads,New Timothyview,43
1227,2026-02-24,Organic,Wellsside,41
1228,2026-02-24,Referral,North Scottton,47
1229,2026-02-24,Facebook Ads,Port Randall,32
1230,2026-02-24,Google Ads,South Jasonton,23
1231,2026-02-24,Organic,South Davidfurt,23
1232,2026-02-24,Referral,Lake Lorishire,42
1233,2026-02-24,Referral,Lopezburgh,53
1234,2026-02-24,Referral,Nathanside,21
1235,2026-02-24,Organic,Kellerstad,28
1236,2026-02-24,Organic,Harveyfort,49
1237,2026-02-24,Referral,Port Lisa,59
1238,2026-02-24,Google Ads,West Brendaberg,54
1239,2026-02-24,Organic,Taylorchester,51
1240,2026-02-24,Organic,South Leahberg,32
1241,2026-02-24,Facebook Ads,Nataliehaven,54
1242,2026-02-24,Referral,Shannonport,35
1243,2026-02-24,Organic,Port Josephchester,22
1244,2026-02-24,Google Ads,West Ryan,52
1245,2026-02-24,Organic,Troystad,29
1246,2026-02-24,Google Ads,Martinezside,19
1247,2026-02-24,Facebook Ads,North Stephanie,55
1248,2026-02-24,Facebook Ads,South Gregory,43
1249,2026-02-24,Organic,West Anthony,37
1250,2026-02-24,Facebook Ads,Dwayneland,54
1251,2026-02-24,Facebook Ads,Coffeyview,54
1252,2026-02-24,Referral,South Sean,52
1253,2026-02-24,Google Ads,Bullockmouth,42
1254,2026-02-24,Facebook Ads,North Samuelhaven,23
1255,2026-02-24,Google Ads,Port Stephen,21
1256,2026-02-24,Organic,Gonzalezside,45
1257,2026-02-24,Facebook Ads,Garyfort,22
1258,2026-02-24,Google Ads,Port Richard,56
1259,2026-02-24,Referral,Lake Vanessa,38
1260,2026-02-24,Organic,Stewartland,58
1261,2026-02-24,Google Ads,Swansonfurt,46
1262,2026-02-24,Referral,New Sabrinaburgh,32
1263,2026-02-24,Google Ads,Dyerhaven,53
1264,2026-02-24,Referral,Hernandezchester,45
1265,2026-02-24,Facebook Ads,Lake Amandastad,55
1266,2026-02-24,Referral,Lake Jeffreychester,23
1267,2026-02-24,Google Ads,East Gregory,33
1268,2026-02-24,Organic,South Pamela,23
1269,2026-02-24,Google Ads,Perezburgh,27
1270,2026-02-24,Referral,Williamsfurt,58
1271,2026-02-24,Facebook Ads,Mcgrathhaven,42
1272,2026-02-24,Google Ads,East Wayneland,41
1273,2026-02-24,Organic,New Gregory,23
1274,2026-02-24,Organic,East Christinamouth,37
1275,2026-02-24,Referral,Jasonfort,41
1276,2026-02-24,Google Ads,Danbury,24
1277,2026-02-24,Facebook Ads,Garciafort,23
1278,2026-02-24,Facebook Ads,Alisonstad,45
1279,2026-02-24,Referral,New Carlborough,53
1280,2026-02-24,Referral,North Anthony,24
1281,2026-02-24,Organic,Maxwellborough,23
1282,2026-02-24,Google Ads,South Stephen,53
1283,2026-02-24,Organic,Travisville,56
1284,2026-02-24,Google Ads,South Mason,42
1285,2026-02-24,Organic,Bartlettmouth,36
1286,2026-02-24,Referral,Port Chase,42
1287,2026-02-24,Organic,South Roberthaven,53
1288,2026-02-24,Facebook Ads,Port Dustin,54
1289,2026-02-24,Facebook Ads,Danaborough,42
1290,2026-02-24,Facebook Ads,Lisahaven,26
1291,2026-02-24,Google Ads,South Benjaminstad,37
1292,2026-02-24,Google Ads,South Michelemouth,49
1293,2026-02-24,Facebook Ads,East Tammy,22
1294,2026-02-24,Facebook Ads,East Christopherbury,45
1295,2026-02-24,Google Ads,Lake Stacey,44
1296,2026-02-24,Google Ads,South Johnathan,48
1297,2026-02-24,Organic,Port Maryview,41
1298,2026-02-24,Google Ads,Robinstad,33
1299,2026-02-24,Referral,New Brenda,56
1300,2026-02-24,Facebook Ads,Lake Carol,47
1301,2026-02-24,Organic,Lake Anna,26
1302,2026-02-24,Google Ads,West Christinachester,18
1303,2026-02-24,Referral,North Jessica,39
1304,2026-02-24,Referral,New Jessica,39
1305,2026-02-24,Referral,Henryburgh,39
1306,2026-02-24,Referral,Williamport,59
1307,2026-02-24,Facebook Ads,Port Johnchester,37
1308,2026-02-24,Google Ads,Julieberg,56
1309,2026-02-24,Facebook Ads,North Jessicachester,48
1310,2026-02-24,Google Ads,Kellymouth,29
1311,2026-02-24,Referral,East Sarahview,38
1312,2026-02-24,Google Ads,Scottmouth,58
1313,2026-02-24,Referral,Norrismouth,54
1314,2026-02-24,Facebook Ads,Michaelberg,38
1315,2026-02-24,Referral,Port Heather,35
1316,2026-02-24,Referral,West Davidmouth,41
1317,2026-02-24,Organic,Wallaceside,54
1318,2026-02-24,Facebook Ads,New Eric,55
1319,2026-02-24,Facebook Ads,Port Ericton,53
1320,2026-02-24,Organic,Lake Vincentfurt,47
1321,2026-02-24,Facebook Ads,Amandaview,46
1322,2026-02-24,Google Ads,Lisaburgh,22
1323,2026-02-24,Referral,Smithburgh,49
1324,2026-02-24,Facebook Ads,Kathleenberg,58
1325,2026-02-24,Google Ads,East Craig,33
1326,2026-02-24,Google Ads,Davidton,60
1327,2026-02-24,Facebook Ads,Johnton,45
1328,2026-02-24,Referral,Kathyhaven,22
1329,2026-02-24,Referral,West Timothyton,56
1330,2026-02-24,Referral,Josechester,55
1331,2026-02-24,Referral,Cathystad,52
1332,2026-02-24,Referral,North Kristine,52
1333,2026-02-24,Organic,Coreyfort,41
1334,2026-02-24,Organic,Laurastad,24
1335,2026-02-24,Facebook Ads,Curtismouth,60
1336,2026-02-24,Google Ads,South Russellland,28
1337,2026-02-24,Organic,North Dylan,54
1338,2026-02-24,Referral,Stewartshire,39
1339,2026-02-24,Referral,Lorimouth,24
1340,2026-02-24,Organic,Carterbury,24
1341,2026-02-24,Google Ads,Patriciachester,32
1342,2026-02-24,Facebook Ads,Andersonberg,46
1343,2026-02-24,Google Ads,Port Donaldshire,43
1344,2026-02-24,Referral,Lake Angela,55
1345,2026-02-24,Facebook Ads,Heatherfort,40
1346,2026-02-24,Organic,West Joseph,48
1347,2026-02-24,Organic,New Amber,36
1348,2026-02-24,Referral,West Martha,23
1349,2026-02-24,Organic,Melvinhaven,27
1350,2026-02-24,Google Ads,East Wesley,37
1351,2026-02-24,Google Ads,Lake Kennethton,47
1352,2026-02-24,Facebook Ads,Melissaview,51
1353,2026-02-24,Referral,Lauraland,40
1354,2026-02-24,Referral,North Jason,24
1355,2026-02-24,Referral,Staceyfort,46
1356,2026-02-24,Google Ads,North Zachary,22
1357,2026-02-24,Google Ads,South Mark,20
1358,2026-02-24,Organic,Munozhaven,19
1359,2026-02-24,Google Ads,Reneeside,59
1360,2026-02-24,Organic,Williamston,28
1361,2026-02-24,Facebook Ads,Jameshaven,51
1362,2026-02-24,Facebook Ads,New Michelleton,53
1363,2026-02-24,Facebook Ads,South Sandraview,39
1364,2026-02-24,Referral,South Lisaville,47
1365,2026-02-24,Facebook Ads,Nicolechester,43
1366,2026-02-24,Facebook Ads,Port Courtneyside,29
1367,2026-02-24,Referral,Port Josephside,43
1368,2026-02-24,Organic,South Richardburgh,57
1369,2026-02-24,Facebook Ads,Christopherburgh,46
1370,2026-02-24,Referral,Harriston,42
1371,2026-02-24,Organic,Port Douglasshire,31
1372,2026-02-24,Facebook Ads,Klineshire,35
1373,2026-02-24,Organic,Ochoachester,54
1374,2026-02-24,Organic,Jamesport,52
1375,2026-02-24,Facebook Ads,North Amyland,41
1376,2026-02-24,Google Ads,Buckleychester,30
1377,2026-02-24,Referral,South Annettebury,25
1378,2026-02-24,Google Ads,Laurafort,60
1379,2026-02-24,Referral,Jacksonview,51
1380,2026-02-24,Google Ads,Port Emma,56
1381,2026-02-24,Referral,Port Anthony,57
1382,2026-02-24,Referral,Josephburgh,55
1383,2026-02-24,Organic,Scottburgh,40
1384,2026-02-24,Google Ads,West Brendaberg,47
1385,2026-02-24,Facebook Ads,Scottview,37
1386,2026-02-24,Organic,East Chadview,26
1387,2026-02-24,Google Ads,East Raymondmouth,25
1388,2026-02-24,Facebook Ads,Lake Sharonfurt,37
1389,2026-02-24,Organic,Jonesstad,29
1390,2026-02-24,Google Ads,Kellyland,27
1391,2026-02-24,Referral,Joelshire,44
1392,2026-02-24,Facebook Ads,West Mary,54
1393,2026-02-24,Referral,Mariahaven,45
1394,2026-02-24,Facebook Ads,Ryanborough,49
1395,2026-02-24,Facebook Ads,Sandovaltown,53
1396,2026-02-24,Facebook Ads,Willisburgh,49
1397,2026-02-24,Google Ads,South Brianna,26
1398,2026-02-24,Facebook Ads,West Jefferyhaven,38
1399,2026-02-24,Referral,South Marissa,57
1400,2026-02-24,Organic,Williamsfort,40
1401,2026-02-24,Organic,Lake Andrewview,49
1402,2026-02-24,Facebook Ads,Lishire,30
1403,2026-02-24,Referral,New Meganfort,53
1404,2026-02-24,Referral,West Richard,44
1405,2026-02-24,Referral,North Jenna,44
1406,2026-02-24,Referral,New Todd,49
1407,2026-02-24,Facebook Ads,New Ryanville,23
1408,2026-02-24,Organic,West Shannonborough,32
1409,2026-02-24,Google Ads,Michaelfurt,20
1410,2026-02-24,Google Ads,Powellburgh,32
1411,2026-02-24,Google Ads,New Kimberlychester,28
1412,2026-02-24,Referral,Weststad,54
1413,2026-02-24,Referral,New Stephanietown,53
1414,2026-02-24,Organic,Rodriguezberg,54
1415,2026-02-24,Organic,Petersbury,35
1416,2026-02-24,Google Ads,East Jeffburgh,52
1417,2026-02-24,Organic,Bruceburgh,46
1418,2026-02-24,Facebook Ads,Lake Michelleberg,45
1419,2026-02-24,Organic,Peckburgh,59
1420,2026-02-24,Facebook Ads,Leeville,37
1421,2026-02-24,Organic,Kristinechester,46
1422,2026-02-24,Google Ads,North John,40
1423,2026-02-24,Organic,Natashatown,46
1424,2026-02-24,Organic,Simonhaven,33
1425,2026-02-24,Facebook Ads,Rodriguezhaven,55
1426,2026-02-24,Google Ads,Robertsview,57
1427,2026-02-24,Referral,East Heather,28
1428,2026-02-24,Facebook Ads,South Jocelyn,31
1429,2026-02-24,Facebook Ads,West Lori,21
1430,2026-02-24,Google Ads,Lake Emilyville,52
1431,2026-02-24,Google Ads,Seanfurt,56
1432,2026-02-24,Facebook Ads,North Nathanielshire,38
1433,2026-02-24,Google Ads,South Williambury,36
1434,2026-02-24,Google Ads,Port Richardhaven,50
1435,2026-02-24,Organic,Johnsonborough,26
1436,2026-02-24,Referral,North Jose,21
1437,2026-02-24,Google Ads,Gardnerberg,59
1438,2026-02-24,Facebook Ads,Lake Adam,26
1439,2026-02-24,Facebook Ads,North Stevenhaven,27
1440,2026-02-24,Google Ads,Darrenfort,33
1441,2026-02-24,Referral,Markmouth,49
1442,2026-02-24,Facebook Ads,Kingchester,54
1443,2026-02-24,Google Ads,Lauriemouth,58
1444,2026-02-24,Referral,Port Donaldborough,42
1445,2026-02-24,Referral,Lake Mary,22
1446,2026-02-24,Organic,North Michaelport,43
1447,2026-02-24,Google Ads,Marthahaven,41
1448,2026-02-24,Referral,East Ronaldborough,49
1449,2026-02-24,Google Ads,Smithburgh,55
1450,2026-02-24,Organic,South Bryanland,23
1451,2026-02-24,Referral,Rebeccaview,58
1452,2026-02-24,Google Ads,Allenbury,22
1453,2026-02-24,Referral,West Mark,31
1454,2026-02-24,Referral,South Jamesport,31
1455,2026-02-24,Referral,Bakerstad,35
1456,2026-02-24,Google Ads,Davidsonmouth,36
1457,2026-02-24,Google Ads,West Mary,53
1458,2026-02-24,Facebook Ads,Mistyshire,54
1459,2026-02-24,Referral,Bowerschester,39
1460,2026-02-24,Organic,South Joshuaville,20
1461,2026-02-24,Organic,Thompsonview,58
1462,2026-02-24,Referral,Laurenberg,19
1463,2026-02-24,Organic,West Sarah,28
1464,2026-02-24,Referral,South Carolynchester,47
1465,2026-02-24,Organic,Danielhaven,45
1466,2026-02-24,Facebook Ads,West Kennethfurt,26
1467,2026-02-24,Google Ads,East Derrick,28
1468,2026-02-24,Google Ads,Lake Aaron,23
1469,2026-02-24,Google Ads,Matthewschester,34
1470,2026-02-24,Organic,New Meredith,41
1471,2026-02-24,Facebook Ads,Port Adrianmouth,21
1472,2026-02-24,Referral,Brownfurt,58
1473,2026-02-24,Google Ads,North Teresaland,32
1474,2026-02-24,Referral,West Marvin,59
1475,2026-02-24,Organic,Robertchester,24
1476,2026-02-24,Organic,Dunnberg,31
1477,2026-02-24,Referral,Bowenchester,22
1478,2026-02-24,Facebook Ads,West Stephanie,55
1479,2026-02-24,Facebook Ads,Danielfort,51
1480,2026-02-24,Referral,Harrisonbury,18
1481,2026-02-24,Organic,Hayesville,39
1482,2026-02-24,Organic,West Janetview,45
1483,2026-02-24,Facebook Ads,North Randyview,48
1484,2026-02-24,Organic,Port Crystal,32
1485,2026-02-24,Referral,Cunninghambury,23
1486,2026-02-24,Organic,Lisamouth,24
1487,2026-02-24,Google Ads,Garciahaven,41
1488,2026-02-24,Google Ads,West Michael,26
1489,2026-02-24,Referral,Lake Dean,26
1490,2026-02-24,Facebook Ads,Mariashire,22
1491,2026-02-24,Organic,Thomasmouth,57
1492,2026-02-24,Facebook Ads,West Johnburgh,46
1493,2026-02-24,Google Ads,Port Brandonborough,31
1494,2026-02-24,Facebook Ads,West Tina,44
1495,2026-02-24,Referral,Port Karamouth,31
1496,2026-02-24,Organic,Morganport,24
1497,2026-02-24,Facebook Ads,West Anthony,25
1498,2026-02-24,Referral,North Randall,40
1499,2026-02-24,Referral,Shawnmouth,38
1500,2026-02-24,Facebook Ads,Elizabethland,33
1501,2026-02-24,Google Ads,Lake Biancachester,59
1502,2026-02-24,Organic,Nicoleborough,33
1503,2026-02-24,Google Ads,New Jennifer,19
1504,2026-02-24,Google Ads,West Jeremy,31
1505,2026-02-24,Facebook Ads,New Jeremymouth,43
1506,2026-02-24,Google Ads,Kimberlyview,59
1507,2026-02-24,Organic,East Brianna,33
1508,2026-02-24,Referral,Schmittborough,42
1509,2026-02-24,Organic,Herreraberg,33
1510,2026-02-24,Referral,Johnsonfurt,58
1511,2026-02-24,Organic,Buckville,51
1512,2026-02-24,Organic,Carlaside,41
1513,2026-02-24,Google Ads,Lake James,26
1514,2026-02-24,Referral,Melissabury,54
1515,2026-02-24,Referral,Gonzalezport,41
1516,2026-02-24,Facebook Ads,North Benjamin,48
1517,2026-02-24,Organic,Jaclynfort,19
1518,2026-02-24,Organic,Ginahaven,18
1519,2026-02-24,Google Ads,Port Jeremy,31
1520,2026-02-24,Organic,Lake Larryport,21
1521,2026-02-24,Referral,Sherryview,50
1522,2026-02-24,Google Ads,Armstrongberg,58
1523,2026-02-24,Referral,Chambersport,45
1524,2026-02-24,Referral,Port Josephport,23
1525,2026-02-24,Facebook Ads,Johnhaven,35
1526,2026-02-24,Organic,Port Erica,37
1527,2026-02-24,Organic,Katelynborough,50
1528,2026-02-24,Facebook Ads,Vasquezmouth,27
1529,2026-02-24,Google Ads,West Melissa,43
1530,2026-02-24,Organic,West Deborah,37
1531,2026-02-24,Referral,North Nathan,33
1532,2026-02-24,Organic,New Charles,33
1533,2026-02-24,Organic,East Travis,45
1534,2026-02-24,Organic,Christophershire,47
1535,2026-02-24,Organic,East Christinaborough,37
1536,2026-02-24,Facebook Ads,Crystalmouth,25
1537,2026-02-24,Organic,Coxhaven,26
1538,2026-02-24,Organic,Jeffreyton,28
1539,2026-02-24,Referral,New Aaronhaven,40
1540,2026-02-24,Google Ads,Normanberg,28
1541,2026-02-24,Google Ads,Rowlandborough,26
1542,2026-02-24,Google Ads,Port Jeremymouth,25
1543,2026-02-24,Organic,Taylorside,39
1544,2026-02-24,Referral,South Jeffrey,35
1545,2026-02-24,Organic,Zimmermanview,34
1546,2026-02-24,Organic,Marissashire,49
1547,2026-02-24,Referral,New Jasmineton,50
1548,2026-02-24,Google Ads,Mercadoborough,21
1549,2026-02-24,Referral,Port Hector,54
1550,2026-02-24,Facebook Ads,Port Katrinaborough,41
1551,2026-02-24,Facebook Ads,Johnsonborough,34
1552,2026-02-24,Organic,Donnaland,54
1553,2026-02-24,Organic,West Robert,32
1554,2026-02-24,Organic,Amberstad,20
1555,2026-02-24,Organic,Annamouth,33
1556,2026-02-24,Organic,Michaelview,48
1557,2026-02-24,Google Ads,Levinemouth,42
1558,2026-02-24,Facebook Ads,East Brian,29
1559,2026-02-24,Organic,West Seth,53
1560,2026-02-24,Referral,Port Adam,32
1561,2026-02-24,Google Ads,New Gregoryton,33
1562,2026-02-24,Referral,Andrewburgh,38
1563,2026-02-24,Google Ads,Rileyport,22
1564,2026-02-24,Google Ads,Raystad,25
1565,2026-02-24,Organic,South Cameronport,29
1566,2026-02-24,Facebook Ads,North Cindyton,51
1567,2026-02-24,Organic,Pruittville,43
1568,2026-02-24,Organic,Dennisville,47
1569,2026-02-24,Google Ads,Ericmouth,37
1570,2026-02-24,Google Ads,Peterview,23
1571,2026-02-24,Referral,Rogersshire,18
1572,2026-02-24,Google Ads,Garrettside,30
1573,2026-02-24,Google Ads,East Kariborough,54
1574,2026-02-24,Google Ads,Lake Kent,57
1575,2026-02-24,Facebook Ads,Willisborough,47
1576,2026-02-24,Google Ads,Pittsview,55
1577,2026-02-24,Referral,West Timothy,30
1578,2026-02-24,Facebook Ads,Rodriguezfurt,27
1579,2026-02-24,Organic,New Coletown,44
1580,2026-02-24,Organic,East Loristad,32
1581,2026-02-24,Google Ads,Parkerhaven,58
1582,2026-02-24,Organic,Johnbury,39
1583,2026-02-24,Organic,East Ian,60
1584,2026-02-24,Referral,Hollychester,37
1585,2026-02-24,Organic,Catherineton,31
1586,2026-02-24,Facebook Ads,Schneiderstad,44
1587,2026-02-24,Referral,Washingtonland,21
1588,2026-02-24,Facebook Ads,Paulshire,35
1589,2026-02-24,Organic,Johnsonport,20
1590,2026-02-24,Facebook Ads,West Joshuaberg,51
1591,2026-02-24,Referral,Albertshire,41
1592,2026-02-24,Referral,Andersonmouth,23
1593,2026-02-24,Organic,Port Dianeborough,50
1594,2026-02-24,Facebook Ads,Daveport,58
1595,2026-02-24,Referral,Dustinview,22
1596,2026-02-24,Organic,Lake Michaelchester,45
1597,2026-02-24,Facebook Ads,Port Brianside,33
1598,2026-02-24,Google Ads,Obrienmouth,34
1599,2026-02-24,Google Ads,New Jason,43
1600,2026-02-24,Google Ads,Leeville,38
1601,2026-02-24,Referral,Simonmouth,35
1602,2026-02-24,Facebook Ads,North Tammy,22
1603,2026-02-24,Facebook Ads,Sanchezfurt,26
1604,2026-02-24,Organic,South Samantha,27
1605,2026-02-24,Organic,East Christopher,28
1606,2026-02-24,Referral,North Karenport,47
1607,2026-02-24,Google Ads,Robertsonburgh,44
1608,2026-02-24,Organic,Port Matthewland,52
1609,2026-02-24,Google Ads,Moniqueburgh,31
1610,2026-02-24,Referral,Port Nicholasfurt,37
1611,2026-02-24,Referral,Powellton,34
1612,2026-02-24,Organic,Jonton,23
1613,2026-02-24,Facebook Ads,Lake Sylviachester,37
1614,2026-02-24,Organic,Port Rebeccaborough,31
1615,2026-02-24,Google Ads,New Brandifurt,27
1616,2026-02-24,Organic,New Tanya,33
1617,2026-02-24,Google Ads,Lake Lucas,43
1618,2026-02-24,Organic,Bakermouth,37
1619,2026-02-24,Google Ads,Amychester,29
1620,2026-02-24,Organic,Michaelview,43
1621,2026-02-24,Referral,Evansburgh,53
1622,2026-02-24,Facebook Ads,Brandonview,24
1623,2026-02-24,Referral,New Thomas,24
1624,2026-02-24,Facebook Ads,Wisebury,25
1625,2026-02-24,Organic,Savannahberg,21
1626,2026-02-24,Facebook Ads,West Joshua,26
1627,2026-02-24,Facebook Ads,Gonzalezland,43
1628,2026-02-24,Google Ads,Lake Brentstad,58
1629,2026-02-24,Organic,Stephanieville,55
1630,2026-02-24,Google Ads,Lake Charles,22
1631,2026-02-24,Organic,Port Emily,22
1632,2026-02-24,Facebook Ads,New Christinefort,59
1633,2026-02-24,Referral,Michaelville,26
1634,2026-02-24,Organic,Mooretown,39
1635,2026-02-24,Organic,Gabrielburgh,20
1636,2026-02-24,Referral,Holmesfurt,21
1637,2026-02-24,Facebook Ads,Jonton,54
1638,2026-02-24,Referral,Ryanhaven,43
1639,2026-02-24,Referral,Perryborough,19
1640,2026-02-24,Referral,Melodybury,45
1641,2026-02-24,Facebook Ads,Pittmanview,40
1642,2026-02-24,Facebook Ads,North Johnfort,29
1643,2026-02-24,Google Ads,Longtown,35
1644,2026-02-24,Referral,Mckaymouth,27
1645,2026-02-24,Organic,New Douglasview,57
1646,2026-02-24,Facebook Ads,Julietown,59
1647,2026-02-24,Google Ads,Lake Tonyafurt,49
1648,2026-02-24,Referral,New Davidstad,53
1649,2026-02-24,Referral,North Virginiamouth,21
1650,2026-02-24,Organic,Lake James,35
1651,2026-02-24,Referral,Joanbury,26
1652,2026-02-24,Referral,Costafurt,30
1653,2026-02-24,Facebook Ads,Rodneyville,58
1654,2026-02-24,Organic,South Davidport,42
1655,2026-02-24,Google Ads,Georgeland,48
1656,2026-02-24,Referral,West Danielmouth,40
1657,2026-02-24,Google Ads,Joelburgh,42
1658,2026-02-24,Google Ads,Lake Michellebury,29
1659,2026-02-24,Organic,Teresachester,38
1660,2026-02-24,Facebook Ads,South Franciscoton,19
1661,2026-02-24,Google Ads,North Steven,21
1662,2026-02-24,Referral,Nicholasborough,51
1663,2026-02-24,Google Ads,East Kim,55
1664,2026-02-24,Facebook Ads,New Williamtown,28
1665,2026-02-24,Organic,Holmesview,33
1666,2026-02-24,Facebook Ads,North Bryanton,35
1667,2026-02-24,Organic,Lake Robertberg,32
1668,2026-02-24,Referral,West Stephen,40
1669,2026-02-24,Facebook Ads,Davisstad,29
1670,2026-02-24,Facebook Ads,Codyhaven,55
1671,2026-02-24,Google Ads,Diazside,40
1672,2026-02-24,Organic,Michaelberg,40
1673,2026-02-24,Facebook Ads,New Jamesfurt,54
1674,2026-02-24,Facebook Ads,Morrisfurt,49
1675,2026-02-24,Google Ads,East Timothymouth,29
1676,2026-02-24,Referral,Morenotown,20
1677,2026-02-24,Organic,Port Jaimeberg,21
1678,2026-02-24,Facebook Ads,Matthewton,56
1679,2026-02-24,Facebook Ads,East Matthewbury,19
1680,2026-02-24,Referral,New Rickbury,18
1681,2026-02-24,Google Ads,Goodwinhaven,57
1682,2026-02-24,Facebook Ads,North Jose,26
1683,2026-02-24,Google Ads,South Jeanne,29
1684,2026-02-24,Google Ads,New Mary,21
1685,2026-02-24,Organic,Donaldmouth,27
1686,2026-02-24,Facebook Ads,East David,25
1687,2026-02-24,Google Ads,Scottshire,22
1688,2026-02-24,Google Ads,Staffordville,60
1689,2026-02-24,Referral,Josephmouth,55
1690,2026-02-24,Organic,Goodmanview,39
1691,2026-02-24,Google Ads,Port Michelemouth,38
1692,2026-02-24,Facebook Ads,South Melissachester,28
1693,2026-02-24,Referral,Lake Ronnieville,58
1694,2026-02-24,Referral,South Luisborough,59
1695,2026-02-24,Google Ads,West Paul,29
1696,2026-02-24,Google Ads,Lake Adamchester,32
1697,2026-02-24,Facebook Ads,Julieside,42
1698,2026-02-24,Google Ads,West Howard,36
1699,2026-02-24,Facebook Ads,Garrettton,29
1700,2026-02-24,Organic,Beasleyborough,54
1701,2026-02-24,Referral,Michaelberg,54
1702,2026-02-24,Organic,Richardsonmouth,29
1703,2026-02-24,Google Ads,Jonesmouth,57
1704,2026-02-24,Facebook Ads,Lake Jonathanfurt,58
1705,2026-02-24,Organic,Port Nicole,49
1706,2026-02-24,Facebook Ads,Jamesberg,39
1707,2026-02-24,Organic,New Nicholas,33
1708,2026-02-24,Google Ads,Johnstonside,38
1709,2026-02-24,Facebook Ads,Keithberg,58
1710,2026-02-24,Organic,New Harry,60
1711,2026-02-24,Google Ads,Bennettbury,46
1712,2026-02-24,Organic,Sheenaland,34
1713,2026-02-24,Facebook Ads,Lake Andrea,33
1714,2026-02-24,Organic,Haleyside,40
1715,2026-02-24,Google Ads,West Abigail,24
1716,2026-02-24,Organic,South Luis,21
1717,2026-02-24,Referral,North Lisaborough,46
1718,2026-02-24,Referral,Stevenport,28
1719,2026-02-24,Referral,North Danielville,49
1720,2026-02-24,Referral,Aliview,40
1721,2026-02-24,Referral,Lake Jessicabury,24
1722,2026-02-24,Referral,Ellenchester,54
1723,2026-02-24,Facebook Ads,New Andrewburgh,28
1724,2026-02-24,Referral,North Jeromebury,22
1725,2026-02-24,Organic,Gilbertland,36
1726,2026-02-24,Organic,Lake Angela,38
1727,2026-02-24,Google Ads,Rhodesside,24
1728,2026-02-24,Organic,Jamestown,39
1729,2026-02-24,Facebook Ads,Escobarton,42
1730,2026-02-24,Facebook Ads,New Alexandriashire,22
1731,2026-02-24,Organic,Shepherdshire,39
1732,2026-02-24,Referral,South Markmouth,19
1733,2026-02-24,Referral,West Jeremiahville,59
1734,2026-02-24,Facebook Ads,Brownberg,56
1735,2026-02-24,Referral,East Joyborough,28
1736,2026-02-24,Organic,Lake Julie,24
1737,2026-02-24,Google Ads,Davidtown,31
1738,2026-02-24,Facebook Ads,Averyland,44
1739,2026-02-24,Google Ads,Port Brandon,60
1740,2026-02-24,Google Ads,Vasquezview,37
1741,2026-02-24,Facebook Ads,Luketown,24
1742,2026-02-24,Organic,Mitchellbury,43
1743,2026-02-24,Referral,Markview,27
1744,2026-02-24,Organic,Port Karentown,41
1745,2026-02-24,Organic,Port Jamieberg,45
1746,2026-02-24,Organic,South Calvinbury,36
1747,2026-02-24,Referral,Port Davidside,30
1748,2026-02-24,Organic,Port Philip,19
1749,2026-02-24,Facebook Ads,West Terri,28
1750,2026-02-24,Google Ads,Garzaborough,23
1751,2026-02-24,Referral,Michellefort,25
1752,2026-02-24,Google Ads,Andersonstad,43
1753,2026-02-24,Referral,Maxwellfort,49
1754,2026-02-24,Google Ads,South Dawnmouth,23
1755,2026-02-24,Referral,Jenkinsshire,29
1756,2026-02-24,Google Ads,West Aaronside,42
1757,2026-02-24,Google Ads,North Michelleport,29
1758,2026-02-24,Referral,Lake Bill,20
1759,2026-02-24,Google Ads,New Adrianville,46
1760,2026-02-24,Referral,West Jacquelineland,34
